dataset,pred_len,features,target,activation,activation_family,amplitude,lee_type,baseline_activation,factor,sample_count,seed_count,start_bin,middle_bin,end_bin,target_win_rate_start,target_win_rate_middle,target_win_rate_end,target_win_rate_end_minus_start,target_win_rate_end_minus_middle,target_win_rate_spread,target_win_rate_slope,aggregate_relative_target_mse_change_start,aggregate_relative_target_mse_change_middle,aggregate_relative_target_mse_change_end,aggregate_relative_target_mse_change_end_minus_start,aggregate_relative_target_mse_change_end_minus_middle,aggregate_relative_target_mse_change_spread,aggregate_relative_target_mse_change_slope,relative_target_mse_change_mean_start,relative_target_mse_change_mean_middle,relative_target_mse_change_mean_end,relative_target_mse_change_mean_end_minus_start,relative_target_mse_change_mean_end_minus_middle,relative_target_mse_change_mean_spread,relative_target_mse_change_mean_slope,target_mse_delta_mean_start,target_mse_delta_mean_middle,target_mse_delta_mean_end,target_mse_delta_mean_end_minus_start,target_mse_delta_mean_end_minus_middle,target_mse_delta_mean_spread,target_mse_delta_mean_slope,all_win_rate_start,all_win_rate_middle,all_win_rate_end,all_win_rate_end_minus_start,all_win_rate_end_minus_middle,all_win_rate_spread,all_win_rate_slope,aggregate_relative_all_mse_change_start,aggregate_relative_all_mse_change_middle,aggregate_relative_all_mse_change_end,aggregate_relative_all_mse_change_end_minus_start,aggregate_relative_all_mse_change_end_minus_middle,aggregate_relative_all_mse_change_spread,aggregate_relative_all_mse_change_slope,relative_all_mse_change_mean_start,relative_all_mse_change_mean_middle,relative_all_mse_change_mean_end,relative_all_mse_change_mean_end_minus_start,relative_all_mse_change_mean_end_minus_middle,relative_all_mse_change_mean_spread,relative_all_mse_change_mean_slope,all_mse_delta_mean_start,all_mse_delta_mean_middle,all_mse_delta_mean_end,all_mse_delta_mean_end_minus_start,all_mse_delta_mean_end_minus_middle,all_mse_delta_mean_spread,all_mse_delta_mean_slope,relative_target_mse_change_spearman,target_win_spearman,relative_all_mse_change_spearman,all_win_spearman,best_target_bin,worst_target_bin,aggregate_best_target_bin,aggregate_worst_target_bin,factor_conditioned,aggregate_factor_conditioned,source_host,source_file
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,mean,41760,3,low,mid,high,0.5159817351598174,0.5380258148388894,0.5419847328244275,0.0260029976646101,0.003958917985538,0.0260029976646101,0.013001498832305,0.0296201333403587,0.0724741742014885,0.0949356257915496,0.0653154924511909,0.0224614515900611,0.0653154924511909,0.0326577462255954,-0.0714703664318276,-0.1606660039419988,-0.1271787216466277,-0.0557083552148001,0.0334872822953711,0.0891956375101712,-0.0278541776074,0.0074580758810043,0.0136343985795974,0.0141207426786422,0.0066626667976379,0.0004863440990447,0.0066626667976379,0.0033313333988189,0.5232749873160832,0.5205218683257499,0.4874270318814548,-0.0358479554346283,-0.033094836444295,0.0358479554346283,-0.0179239777173142,0.0107261091470718,0.0155039085075259,-0.0071516362950205,-0.0178777454420924,-0.0226555448025465,0.0226555448025465,-0.0089388727210462,-0.0119547391488349,-0.0317309865502717,-0.0481266318339458,-0.0361718926851108,-0.0163956452836741,0.0361718926851108,-0.0180859463425554,0.0026961416006088,0.0039489269256591,-0.0016063749790191,-0.0043025165796279,-0.0055553019046783,0.0055553019046783,-0.0021512582898139,0.0072927445480375,0.0131765743190985,-0.0523901345606186,-0.0355659334463181,low,mid,high,low,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,mean_abs_change,41760,3,low,mid,high,0.5400463559103785,0.5168969435971051,0.5243832472748136,-0.0156631086355649,0.0074863036777084,0.0231494123132733,-0.0078315543177824,0.0591609142720699,0.0482866652309894,0.0571705736219882,-0.0019903406500816,0.0088839083909988,0.0108742490410804,-0.0009951703250408,-0.1105322303259886,-0.1430584190789575,-0.1071999691898643,0.0033322611361243,0.0358584498890932,0.0358584498890932,0.0016661305680621,0.0118777155876159,0.0102938711643219,0.0145268589258193,0.0026491433382034,0.0042329877614974,0.0042329877614974,0.0013245716691017,0.5198729504678513,0.5134876487828219,0.5370051635111877,0.0171322130433363,0.0235175147283657,0.0235175147283657,0.008566106521668,0.0137045038864016,0.0039974013343453,0.0458546243607997,0.0321501204743981,0.0418572230264544,0.0418572230264544,0.016075060237199,-0.0238239577614369,-0.0343248650033811,0.024467958984802,0.048291916746239,0.0587928239881831,0.0587928239881831,0.0241459583731194,0.0032352358102798,0.0010392367839813,0.0158692002296447,0.0126339644193649,0.0148299634456634,0.0148299634456634,0.0063169822096824,-0.0372430327070914,-0.0174631584872193,-0.0032490862933905,0.0064279369912023,high,mid,low,mid,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,range,41760,3,low,mid,high,0.5198541120871218,0.5390929888305747,,,,0.0192388767434528,0.0192388767434526,0.0402519442141056,0.0718079656362533,,,,0.0315560214221477,0.0315560214221477,-0.1084248160757205,-0.1365055067719848,,,,0.0280806906962642,-0.0280806906962642,0.0097942948341369,0.0127163082361221,,,,0.0029220134019851,0.0029220134019851,0.5349565932090204,0.5032521419279594,,,,0.031704451281061,-0.0317044512810609,0.0204762034118175,0.0022238991223275,,,,0.0182523042894899,-0.0182523042894899,-0.0160377808862496,-0.0347226866233506,,,,0.018684905737101,-0.018684905737101,0.005599707365036,0.0005113631486892,,,,0.0050883442163467,-0.0050883442163467,-0.0052435188640235,0.0019726631156778,-0.0631510055483192,-0.0475542967677372,low,mid,mid,low,False,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,skewness,41760,3,low,mid,high,0.5388065929480492,0.5287485164183041,0.5105092966855295,-0.0282972962625197,-0.0182392197327746,0.0282972962625197,-0.0141486481312598,0.0865804553031921,0.0304061900824308,0.0313097164034843,-0.0552707388997077,0.0009035263210535,0.0561742652207613,-0.0276353694498538,-0.1670611364659363,-0.0941846594866687,-0.0704018462562865,0.0966592902096498,0.0237828132303822,0.0966592902096498,0.0483296451048249,0.0167327970266342,0.0056666880846023,0.0090822279453277,-0.0076505690813064,0.0034155398607254,0.0110661089420318,-0.0038252845406532,0.5135614437721677,0.5150995648160359,0.5355699272433306,0.0220084834711629,0.0204703624272947,0.0220084834711629,0.0110042417355814,0.0161761902272701,0.0042731170542538,0.0122570600360631,-0.0039191301912069,0.0079839429818093,0.0119030731730163,-0.0019595650956034,-0.0344826480016073,-0.0250046912276863,-0.0061921124711762,0.028290535530431,0.01881257875651,0.028290535530431,0.0141452677652155,0.0041583776473999,0.0009524524211883,0.003535509109497,-0.0006228685379028,0.0025830566883087,0.0032059252262115,-0.0003114342689514,-0.0313502413926139,-0.0294893843018768,0.0148041376919058,0.0070186213722222,high,low,low,mid,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,std,41760,3,low,mid,high,0.5231760671632967,0.5311364704876693,0.5948930296756384,0.0717169625123417,0.063756559187969,0.0717169625123417,0.0358584812561708,0.0443081781268119,0.0655131414532661,0.05253442004323,0.008226241916418,-0.012978721410036,0.0212049633264541,0.004113120958209,-0.0823255753116498,-0.1588377009988046,-0.0310853595056123,0.0512402158060374,0.1277523414931923,0.1277523414931923,0.0256201079030187,0.0116045475006103,0.0117254704236984,0.002435777336359,-0.0091687701642513,-0.0092896930873394,0.0092896930873394,-0.0045843850821256,0.5405581175357692,0.5045946061460871,0.4720496894409938,-0.0685084280947754,-0.0325449167050932,0.0685084280947754,-0.0342542140473877,0.0202765204012393,0.0039689145050942,0.0081242434680461,-0.0121522769331932,0.0041553289629518,0.0163076058961451,-0.0060761384665966,-0.0111649798379515,-0.0363763174141118,-0.0319801006831544,-0.0208151208452029,0.0043962167309573,0.0252113375761602,-0.0104075604226014,0.0057068467140197,0.0009118467569351,0.0017600357532501,-0.0039468109607696,0.000848188996315,0.0047949999570846,-0.0019734054803848,-0.0092886498554279,-0.0017434782018124,-0.0723457909773613,-0.0545898657141196,high,mid,mid,low,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,trend,41760,3,down,flat,up,0.5615120274914089,0.5217024270137179,0.5329628210042162,-0.0285492064871927,0.0112603939904982,0.039809600477691,-0.0142746032435964,0.1038042455911636,0.0204907562583684,0.0694906190037727,-0.0343136265873909,0.0489998627454042,0.0833134893327951,-0.0171568132936954,0.1018434605675411,-0.084500349589202,-0.1571802576745563,-0.2590237182420975,-0.0726799080853543,0.2590237182420975,-0.1295118591210487,0.0550837814807891,0.0045846104621887,0.0126038044691085,-0.0424799770116806,0.0080191940069198,0.0504991710186004,-0.0212399885058403,0.6082474226804123,0.5212099894477664,0.511268685320046,-0.0969787373603663,-0.0099413041277204,0.0969787373603663,-0.0484893686801831,0.0465504229068756,0.010448046028614,0.0099453702569007,-0.0366050526499748,-0.0005026757717132,0.0366050526499748,-0.0183025263249874,0.0784925235810616,-0.0151217415424996,-0.0377742966343729,-0.1162668202154345,-0.0226525550918732,0.1162668202154345,-0.0581334101077172,0.0129597187042236,0.0024199783802032,0.0025739073753356,-0.0103858113288879,0.0001539289951324,0.0105397403240203,-0.0051929056644439,0.003549252372226,0.0074397155623996,-0.0368773889084671,-0.020241712672284,down,up,down,flat,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,turbulence_score,41760,3,low,mid,high,0.5364507696776067,0.5394467213114754,0.5135973454519224,-0.0228534242256843,-0.025849375859553,0.025849375859553,-0.0114267121128421,0.0513660460710525,0.0468895845115184,0.0686753094196319,0.0173092633485794,0.0217857249081134,0.0217857249081134,0.0086546316742896,-0.0633969139125968,-0.1410084473904278,-0.1458385652063522,-0.0824416512937553,-0.0048301178159243,0.0824416512937553,-0.0412208256468776,0.0159537494182586,0.0081764161586761,0.0119541734457015,-0.003999575972557,0.0037777572870254,0.0077773332595825,-0.0019997879862785,0.5531029141252783,0.5338114754098361,0.4719036283632691,-0.0811992857620091,-0.0619078470465669,0.0811992857620091,-0.0405996428810047,0.0301262568682432,0.0186665654182434,-0.0142926629632711,-0.0444189198315143,-0.0329592283815145,0.0444189198315143,-0.0222094599157571,0.0136881189110929,-0.0231324846629769,-0.0592421137618465,-0.0729302326729395,-0.0361096290988695,0.0729302326729395,-0.0364651163364697,0.008766621351242,0.0043925493955612,-0.0034126192331314,-0.0121792405843734,-0.0078051686286926,0.0121792405843734,-0.0060896202921867,-0.0309458684403363,-0.0252450693113679,-0.0817826680248523,-0.0592326303985913,low,high,high,mid,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar1,96,M,Power,tanh_sin,sin_perturb,0.1,1,tanh,volatility,41760,3,low,mid,high,0.5486772486772487,0.5243987858977353,0.5171959992981224,-0.0314812493791262,-0.0072027865996128,0.0314812493791262,-0.015740624689563,0.0613233894109725,0.0436446778476238,0.0584699399769306,-0.0028534494340419,0.0148252621293067,0.0176787115633487,-0.001426724717021,-0.1022631523000151,-0.1541192234360732,-0.101817083363564,0.000446068936451,0.0523021400725091,0.0523021400725091,0.0002230344682255,0.0180898904800415,0.0076941698789596,0.0090370327234268,-0.0090528577566146,0.0013428628444671,0.0103957206010818,-0.0045264288783073,0.5572184429327286,0.5068293252393182,0.4893841024741183,-0.0678343404586103,-0.0174452227651999,0.0678343404586103,-0.0339171702293051,0.034237552434206,-0.0006195785244926,-0.0071230852045118,-0.0413606376387178,-0.0065035066800192,0.0413606376387178,-0.0206803188193589,0.0045400227959932,-0.0346888821609885,-0.0484343661884464,-0.0529743889844396,-0.0137454840274579,0.0529743889844396,-0.0264871944922198,0.0106253325939178,-0.0001391619443893,-0.0015598386526107,-0.0121851712465286,-0.0014206767082214,0.0121851712465286,-0.0060925856232643,-0.0413544578944367,-0.0368067401474465,-0.0839825606088268,-0.0624969884092006,high,mid,low,mid,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,anomaly_density_intensity,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,cv,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,kurtosis,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,max_abs_change,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,mean,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,mean_abs_change,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,range,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,skewness,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,std,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,trend,41760,3,down,flat,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,turbulence_score,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh,bounded_sign,0.0,1,gelu,volatility,41760,3,low,mid,high,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,anomaly_density_intensity,41760,3,low,mid,high,0.5054911531421599,0.525067971723763,0.5184804400349561,0.0129892868927962,-0.0065875316888068,0.019576818581603,0.0064946434463981,-0.0268080923706293,0.0275504980236291,0.0180227253586053,0.0448308177292346,-0.0095277726650238,0.0543585903942585,0.0224154088646173,-0.241172203660858,-0.1196900804825493,-0.1636143244229713,0.0775578792378866,-0.0439242439404219,0.1214821231783086,0.0387789396189433,-0.0079704225063323,0.0079260170459747,0.0054346024990081,0.0134050250053405,-0.0024914145469665,0.0158964395523071,0.0067025125026702,0.4869585112873703,0.5281131049483415,0.5159615483472986,0.0290030370599282,-0.0121515566010429,0.0411545936609711,0.0145015185299641,-0.0230909697711467,0.0286351386457681,0.024811690673232,0.0479026604443788,-0.003823447972536,0.0517261084169149,0.0239513302221894,-0.122964779400283,-0.0544247802070517,-0.0663042265170675,0.0566605528832154,-0.0118794463100158,0.0685399991932312,0.0283302764416077,-0.0044852495193481,0.0065135657787323,0.0051213949918746,0.0096066445112228,-0.0013921707868576,0.0109988152980804,0.0048033222556114,0.0193295877108085,0.0054320638185262,0.0293039800279442,0.0170640541081909,mid,low,mid,low,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,cv,41760,3,low,mid,high,0.5932182790471561,0.4818611987381703,0.5137515842839037,-0.0794666947632524,0.0318903855457333,0.1113570803089857,-0.0397333473816261,0.1180491372942924,-0.0273087825626134,-0.004033566918224,-0.1220827042125165,0.0232752156443893,0.1453579198569059,-0.0610413521062582,-0.0345994259845848,-0.1901119433917185,-0.2399263866506541,-0.2053269606660692,-0.0498144432589356,0.2053269606660692,-0.1026634803330346,0.0292446613311767,-0.008241981267929,-0.0012815296649932,-0.03052619099617,0.0069604516029357,0.0374866425991058,-0.015263095498085,0.5975935828877005,0.4775236593059936,0.4996197718631178,-0.0979738110245826,0.0220961125571241,0.1200699235817068,-0.0489869055122914,0.1030027344822883,-0.0259201861917972,-0.0027948443312197,-0.1057975788135081,0.0231253418605774,0.1289229206740856,-0.0528987894067541,-0.0066642730258168,-0.0945566983523232,-0.1057770603504439,-0.0991127873246271,-0.0112203619981207,0.0991127873246271,-0.0495563936623135,0.0244021266698837,-0.0051354169845581,-0.0005645304918289,-0.0249666571617126,0.0045708864927291,0.0295375436544418,-0.0124833285808563,-0.0425285999740377,-0.0335208041141528,-0.0522566026115669,-0.0505557940127495,low,high,low,mid,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,kurtosis,41760,3,low,mid,high,0.5472330306960658,0.5180191639107945,0.5006034274680183,-0.0466296032280474,-0.0174157364427761,0.0466296032280474,-0.0233148016140237,0.0707718357443809,0.0240007787942886,-0.0175381489098072,-0.0883099846541881,-0.0415389277040958,0.0883099846541881,-0.044154992327094,-0.1306079562369053,-0.164873511191804,-0.2072339632560695,-0.0766260070191642,-0.0423604520642654,0.0766260070191642,-0.038313003509582,0.0124721378087997,0.0072386264801025,-0.0061147212982177,-0.0185868591070175,-0.0133533477783203,0.0185868591070175,-0.0092934295535087,0.5383700821444012,0.5255660137369627,0.4875211199613806,-0.0508489621830205,-0.038044893775582,0.0508489621830205,-0.0254244810915102,0.0705155357718467,0.0317031294107437,-0.0208474528044462,-0.0913629885762929,-0.0525505822151899,0.0913629885762929,-0.0456814942881465,-0.0563002481854439,-0.0537759171379434,-0.1084961077922942,-0.0521958596068502,-0.0547201906543507,0.0547201906543507,-0.0260979298034251,0.0113371610641479,0.007428765296936,-0.0044310688972473,-0.0157682299613952,-0.0118598341941833,0.0157682299613952,-0.0078841149806976,-0.0414398258610278,-0.0313141292602118,-0.0552096941699013,-0.0466932012953204,low,high,low,high,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,max_abs_change,41760,3,low,mid,high,0.5070161503839026,0.5033448012232415,0.5218212871107235,0.0148051367268209,0.0184764858874819,0.0184764858874819,0.0074025683634104,0.0077218865044415,-0.0177734158933162,0.0158495288342237,0.0081276423297822,0.03362294472754,0.03362294472754,0.0040638211648911,-0.4379559317033266,-0.2170285819612779,-0.1279277241815471,0.3100282075217794,0.0891008577797307,0.3100282075217794,0.1550141037608897,0.0012528002262115,-0.0059415102005004,0.0047796666622161,0.0035268664360046,0.0107211768627166,0.0107211768627166,0.0017634332180023,0.4418850939899391,0.5057339449541285,0.5202587303317707,0.0783736363418316,0.0145247853776422,0.0783736363418316,0.0391868181709158,-0.008066164329648,-0.0082002077251672,0.0205460302531719,0.0286121945828199,0.0287462379783391,0.0287462379783391,0.0143060972914099,-0.1994228298119713,-0.0822938895596121,-0.0649813899991013,0.1344414398128699,0.0173124995605107,0.1344414398128699,0.0672207199064349,-0.0008105561137199,-0.0018055737018585,0.0044574290513992,0.0052679851651191,0.0062630027532577,0.0062630027532577,0.0026339925825595,0.0385605291129278,0.0296741661910696,0.051459179360999,0.0447802393120042,high,low,high,mid,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,mean,41760,3,low,mid,high,0.4944265543720584,0.5326938449240608,0.5224416517055656,0.0280150973335071,-0.0102521932184952,0.0382672905520023,0.0140075486667535,-0.0434257499873638,0.0170790273696184,0.030548283830285,0.0739740338176488,0.0134692564606666,0.0739740338176488,0.0369870169088244,-0.280548656528629,-0.1340019622461846,-0.1372011038886108,0.1433475526400182,-0.0031991416424261,0.1465466942824444,0.0716737763200091,-0.0130402445793151,0.0072921812534332,0.007968246936798,0.0210084915161132,0.0006760656833648,0.0210084915161132,0.0105042457580566,0.4751878457600528,0.5488409272581934,0.5167991792767376,0.0416113335166847,-0.0320417479814558,0.0736530814981406,0.0208056667583422,-0.0422587543725967,0.0229083374142646,0.0341885164380073,0.0764472708106041,0.0112801790237426,0.0764472708106041,0.038223635405302,-0.1310608545212681,-0.0558718552798393,-0.0626575060295116,0.0684033484917565,-0.0067856507496722,0.0751889992414287,0.0342016742458782,-0.0080730766057968,0.0059342980384826,0.0068975836038589,0.0149706602096557,0.0009632855653762,0.0149706602096557,0.0074853301048278,0.0544662198048012,0.0417245904018685,0.0606597003837356,0.0501441884805032,mid,low,high,low,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,mean_abs_change,41760,3,low,mid,high,0.5297344744349353,0.4908778901734104,0.5240136236653783,-0.0057208507695569,0.0331357334919679,0.0388565842615248,-0.0028604253847784,0.0086855087429285,-0.0280885305255651,0.0217148941010236,0.0130293853580951,0.0498034246265888,0.0498034246265888,0.0065146926790475,-0.4215441143583568,-0.2274166175757026,-0.1150608992579335,0.3064832151004233,0.1123557183177691,0.3064832151004233,0.1532416075502116,0.001810684800148,-0.0093218684196472,0.0064693987369537,0.0046587139368057,0.0157912671566009,0.0157912671566009,0.0023293569684028,0.5064735571648014,0.4735368497109826,0.5253147602464506,0.0188412030816492,0.0517779105354679,0.0517779105354679,0.0094206015408245,0.0181454699486494,-0.0249103549867868,0.0257766917347908,0.0076312217861413,0.0506870467215776,0.0506870467215776,0.0038156108930706,-0.1529041838924689,-0.112676598930281,-0.0558044655995873,0.0970997182928815,0.0568721333306936,0.0970997182928815,0.0485498591464408,0.0024035573005676,-0.0052265971899032,0.0056494176387786,0.003245860338211,0.0108760148286819,0.0108760148286819,0.0016229301691055,0.0329605768394805,0.0217274655729448,0.0434724625584902,0.0352409878474093,high,low,high,mid,True,False,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,range,41760,3,low,mid,high,0.491580078824794,0.5245106841443706,0.5214249766338342,0.0298448978090402,-0.0030857075105363,0.0329306053195766,0.01492244890452,-0.04926323518157,0.0051589044742286,0.0247915852814912,0.0740548204630613,0.0196326808072626,0.0740548204630613,0.0370274102315306,-0.339900615724042,-0.1051093058995124,-0.1443039793452614,0.1955966363787806,-0.039194673445749,0.2347913098245296,0.0977983181893903,-0.0152272284030914,0.0019771456718444,0.0068508684635162,0.0220780968666076,0.0048737227916717,0.0220780968666076,0.0110390484333038,0.4719933118356622,0.5354641766924044,0.5156373571069092,0.0436440452712469,-0.0198268195854952,0.0634708648567421,0.0218220226356234,-0.0494942553341388,0.0055588181130588,0.0301726013422012,0.0796668566763401,0.0246137832291424,0.0796668566763401,0.03983342833817,-0.155811410124103,-0.0475896110673659,-0.0658900955832048,0.0899213145408981,-0.0183004845158389,0.108221799056737,0.044960657270449,-0.0093482881784439,0.001395359635353,0.0061547011137008,0.0155029892921447,0.0047593414783477,0.0155029892921447,0.0077514946460723,0.0424633523563822,0.0303226102073247,0.0469386283576437,0.0360946807049428,mid,low,high,low,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
Solar5,96,M,Power,tanh_cos,cos_perturb,0.01,1,tanh,skewness,41760,3,low,mid,high,0.5622907285532849,0.5083609402113898,0.5008079917731747,-0.0614827367801101,-0.007552948438215,0.0614827367801101,-0.0307413683900551,0.0742076784372329,0.0292720850557088,-0.0217450037598609,-0.0959526821970939,-0.0510170888155698,0.0959526821970939,-0.0479763410985469,-0.0932614980622812,-0.1838900016464257,-0.2108855786615478,-0.1176240805992665,-0.0269955770151221,0.1176240805992665,-0.0588120402996332,0.013774424791336,0.0085843503475189,-0.0075432658195495,-0.0213176906108856,-0.0161276161670684,0.0213176906108856,-0.0106588453054428,0.5501674171573722,0.5154598517116264,0.4886146613779932,-0.0615527557793789,-0.0268451903336331,0.0615527557793789,-0.0307763778896893,0.0741265267133712,0.0343210399150848,-0.0240053106099367,-0.0981318373233079,-0.0583263505250215,0.0981318373233079,-0.0490659186616539,-0.0447839786192078,-0.0666004968727517,-0.1062793703424495,-0.0614953917232417,-0.0396788734696978,0.0614953917232417,-0.0307476958616208,0.0124534517526626,0.007688745856285,-0.0051235407590866,-0.0175769925117492,-0.0128122866153717,0.0175769925117492,-0.0087884962558746,-0.0466738277003306,-0.0360198022719009,-0.0597114386611175,-0.0524313719905061,low,high,low,high,True,True,10.21.53.162,phase1_remote_results/10.21.53.162/analysis_current_factors/phase1_factor_contrast_summary.csv
